1.24987E+18,1.19246E+18,2020-04-14T01:21:55Z,SapnaRathi18,"Today, Google say: To all public transportation workers, thank you.
Watch about this doodle 
https://t.co/lxwd9tBNZH
This doodle was shown: 14.04.2020

#COVID2019
#Covid_19 #GoogleDoodle #Google3Danimals #ThankYou #ThankYouHealthWorkers #ThankYouCoronaWarriors
#EssentialWorkers https://t.co/TzO2d6MinR",Twitter for Android,,,,FALSE,FALSE,242,1,IN,"Rajasthan, India",admin,74,201,,2019-11-07T15:11:34Z,FALSE,en,
1.24987E+18,1.04298E+18,2020-04-14T01:22:40Z,DungarSinghInda,"Aarogya Setu app downloaded and link shared with all known friends and relatives. @narendramodi ji  #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/QK2d5jl8zv",Twitter for Android,,,,FALSE,FALSE,2081,0,IN,"Rajasthan, India",admin,7,30,,2018-09-21T03:27:20Z,FALSE,en,
1.24987E+18,1.0421E+18,2020-04-14T01:25:38Z,visions_united,"New hiring brings new hope and shows that nothing can stop 🛑 even #Covid_19 

#lifmoveson #NothingCanStopWhatsComing #amazonhiring #recruitment #hrconsultant #hr2020 #NewBusiness #recruitment #Hiring #jobs #job #jobsearch #StayAtHome #HR #remoteworking #COVID https://t.co/PGKBGiVaXS",Twitter for iPhone,,,,TRUE,FALSE,151,1,IN,"Lucknow, India",city,30,78,,2018-09-18T17:13:32Z,FALSE,en,
1.24987E+18,8.39115E+17,2020-04-14T01:28:35Z,vibhuagarwall,"Please Please Download Aarogya Setu App and Take a Self Assessment test on it and Help the Government to tackle the Spread of Covid 19 in India. A great Initiative by our Honourable PM @narendramodi jii.
#AarogyaSetuApp #IndiaFightsCorona #StayHomeStaySafe https://t.co/gHYQK3E0mS",Twitter for Android,,,,FALSE,FALSE,5545,0,IN,"Amroha, India",city,31,340,,2017-03-07T14:05:21Z,FALSE,en,
1.24987E+18,1.20167E+18,2020-04-14T01:31:09Z,SPSINGHCHARAN1,"@narendramodi Aarogya Setu app downloaded and link shared with all known friends and relatives. @narendramodi ji  #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/AAYOZXFn0H https://t.co/42rvSKJV3v",Twitter for Android,,18839785,narendramodi,FALSE,FALSE,1076,0,IN,"Rajasthan, India",admin,82,99,,2019-12-03T00:52:37Z,FALSE,en,
1.24987E+18,1.13577E+18,2020-04-14T01:38:12Z,DrSidSahu,The plight of the poor in #USA in the #CoronavirusOutbreak ‘It’s a Time Bomb’: 23 Die as Virus Hits Packed #Homeless Shelters https://t.co/Pcv1cQeQM5,Twitter for Android,,,,FALSE,FALSE,198,0,IN,"Cuttack, India",city,79,34,,2019-06-04T04:42:50Z,FALSE,en,
1.24987E+18,1287883189,2020-04-14T01:38:56Z,AshramBlr,"#LetUsPrayForCoronaFighters #LetsFightCoronaTogether

#YSSBlr's Volunteers acting as #COVID2019 #coronavirus Fighters..they to their level best are supporting #Bengaluru administration at grassroot level.
#Lockdown2 #MissionHumanity
https://t.co/1irwhud6k5
https://t.co/RYpFwVr5CO",Twitter for Android,1.24952E+18,1287883189,AshramBlr,FALSE,FALSE,9468,454,IN,Sant Shri Asharam Ji Ashram,poi,11182,33,,2013-03-22T06:01:40Z,FALSE,en,
1.24987E+18,28381652,2020-04-14T01:39:07Z,IndurChhugani,"Hospitals are hell.
Stay at home, safe. Avoid getting #COVID19 
but
If you get #coronavirus still remain at home, you may go to heaven... Stay in Hospital will be pucca going to hell.😢 https://t.co/Jzgwo4dBcB",Twitter for Android,,,,FALSE,FALSE,9708,17,IN,"Mumbai, India",city,7180,6295,,2009-04-02T17:42:22Z,FALSE,en,
1.24987E+18,2359549314,2020-04-14T01:39:55Z,DILIPKUMAR9990,"Stay safe.. God Bless 
#StayHomeStaySafe 
#StayHome https://t.co/sqg2e61OZE",Twitter for Android,,,,TRUE,FALSE,202424,0,IN,"New Delhi, India",city,969,520,,2014-02-24T14:04:25Z,FALSE,en,
1.24988E+18,84759696,2020-04-14T01:41:03Z,priyank_pb,"First, the #Parasites from #Bangladesh ate up #Assam and now these #TablighiJamatVirus, a sister Concern of #CoronaVirus are doing the same thing https://t.co/FPr4PBf9EI",Twitter for Android,,,,TRUE,FALSE,42,0,IN,"Jorhat, India",city,141,224,,2009-10-24T03:45:54Z,FALSE,en,
